episode_id,seed,task_id,step,day,hour,weather,battery_level,solar_output,wind_output,generation,grid_price,home_demand,rule_action,rule_action_name,rule_reward,optimal_action,optimal_action_name,optimal_reward,reward_gap
49,16,1,1,1,0,cloudy,50.0,0.25,6.86,7.11,2.8,4.69,0,STORE,0.02,0,STORE,0.02,0.0
50,16,2,1,1,0,sunny,50.0,0.15,4.62,4.77,2.91,3.1,0,STORE,0.02,0,STORE,0.02,0.0
50,16,2,2,1,1,cloudy,54.77,0.5,7.15,7.65,3.31,3.68,0,STORE,0.02,0,STORE,0.02,0.0
50,16,2,3,1,2,sunny,62.42,0.11,3.38,3.49,2.89,4.92,1,DISTRIBUTE,-0.409,1,DISTRIBUTE,-0.409,0.0
50,16,2,4,1,3,sunny,62.42,0.23,2.54,2.77,2.6,3.61,1,DISTRIBUTE,-0.232,1,DISTRIBUTE,-0.232,0.0
50,16,2,5,1,4,sunny,62.42,0.39,5.51,5.9,2.85,3.42,0,STORE,0.02,0,STORE,0.02,0.0
50,16,2,6,1,5,cloudy,68.32,0.44,5.96,6.4,3.05,3.77,0,STORE,0.02,0,STORE,0.02,0.0
50,16,2,7,1,6,sunny,74.72,0.07,5.59,5.66,6.29,6.7,1,DISTRIBUTE,-0.292,1,DISTRIBUTE,-0.292,0.0
50,16,2,8,1,7,sunny,74.72,4.0,3.14,7.14,6.34,12.52,1,DISTRIBUTE,-1.594,1,DISTRIBUTE,-1.594,0.0
50,16,2,9,1,8,sunny,74.72,7.98,5.71,13.69,6.04,11.28,0,STORE,0.02,0,STORE,0.02,0.0
50,16,2,10,1,9,sunny,88.41,10.85,5.88,16.73,6.0,12.0,0,STORE,-0.257,0,STORE,-0.257,0.0
50,16,2,11,1,10,cloudy,100,4.24,5.95,10.19,4.51,6.81,0,STORE,-0.5095,0,STORE,-0.5095,0.0
50,16,2,12,1,11,cloudy,100,4.56,4.31,8.87,5.33,6.66,0,STORE,-0.4435,0,STORE,-0.4435,0.0
50,16,2,13,1,12,cloudy,100,4.61,6.86,11.47,5.1,7.81,0,STORE,-0.5735,0,STORE,-0.5735,0.0
50,16,2,14,1,13,cloudy,100,4.77,5.85,10.62,4.52,6.53,0,STORE,-0.531,0,STORE,-0.531,0.0
50,16,2,15,1,14,sunny,100,13.17,5.4,18.57,5.25,6.97,0,STORE,-0.9285,0,STORE,-0.9285,0.0
50,16,2,16,1,15,sunny,100,11.04,3.47,14.51,4.79,6.36,0,STORE,-0.7255,0,STORE,-0.7255,0.0
50,16,2,17,1,16,sunny,100,7.93,3.03,10.96,4.65,6.86,0,STORE,-0.548,0,STORE,-0.548,0.0
50,16,2,18,1,17,cloudy,100,1.18,5.2,6.38,12.45,7.84,2,SELL,0.7943,2,SELL,0.7943,0.0
50,16,2,19,1,18,sunny,92.16,0.22,5.1,5.32,12.12,11.16,2,SELL,0.6448,2,SELL,0.6448,0.0
50,16,2,20,1,19,cloudy,81.0,0.0,5.9,5.9,11.74,12.86,2,SELL,0.6927,2,SELL,0.6927,0.0
50,16,2,21,1,20,cloudy,68.14,0.1,4.09,4.19,12.18,12.19,2,SELL,0.5303,2,SELL,0.5303,0.0
50,16,2,22,1,21,sunny,55.95,0.45,4.45,4.9,7.45,12.32,1,DISTRIBUTE,-2.206,1,DISTRIBUTE,-2.206,0.0
50,16,2,23,1,22,sunny,55.95,0.49,2.61,3.1,6.91,6.43,1,DISTRIBUTE,-0.979,1,DISTRIBUTE,-0.979,0.0
50,16,2,24,1,23,cloudy,55.95,0.27,7.94,8.21,6.6,6.21,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,1,1,0,sunny,50.0,0.26,2.21,2.47,2.5,4.89,1,DISTRIBUTE,-0.706,1,DISTRIBUTE,-0.706,0.0
51,16,3,2,1,1,sunny,50.0,0.29,5.14,5.43,2.72,3.68,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,3,1,2,sunny,55.43,0.47,3.49,3.96,2.56,4.2,1,DISTRIBUTE,-0.052,1,DISTRIBUTE,-0.052,0.0
51,16,3,4,1,3,sunny,55.43,0.21,2.31,2.52,3.03,3.06,1,DISTRIBUTE,-0.142,1,DISTRIBUTE,-0.142,0.0
51,16,3,5,1,4,sunny,55.43,0.11,2.92,3.03,3.08,4.18,1,DISTRIBUTE,-0.325,1,DISTRIBUTE,-0.325,0.0
51,16,3,6,1,5,sunny,55.43,0.2,3.48,3.68,2.78,3.96,1,DISTRIBUTE,-0.064,1,DISTRIBUTE,-0.064,0.0
51,16,3,7,1,6,sunny,55.43,0.34,4.52,4.86,5.87,7.6,1,DISTRIBUTE,-0.802,1,DISTRIBUTE,-0.802,0.0
51,16,3,8,1,7,sunny,55.43,4.06,3.53,7.59,6.39,11.56,1,DISTRIBUTE,-1.171,1,DISTRIBUTE,-1.171,0.0
51,16,3,9,1,8,sunny,55.43,7.88,2.4,10.28,5.87,11.03,1,DISTRIBUTE,-0.205,1,DISTRIBUTE,-0.205,0.0
51,16,3,10,1,9,sunny,55.43,10.8,3.63,14.43,5.59,11.45,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,11,1,10,sunny,69.86,13.09,3.85,16.94,4.74,6.68,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,12,1,11,sunny,86.8,14.56,3.97,18.53,4.6,7.41,0,STORE,-0.2665,0,STORE,-0.2665,0.0
51,16,3,13,1,12,sunny,100,15.12,5.83,20.95,4.64,7.97,0,STORE,-1.0475,0,STORE,-1.0475,0.0
51,16,3,14,1,13,sunny,100,14.89,4.12,19.01,4.86,7.09,0,STORE,-0.9505,0,STORE,-0.9505,0.0
51,16,3,15,1,14,sunny,100,13.38,2.96,16.34,5.46,6.29,0,STORE,-0.817,0,STORE,-0.817,0.0
51,16,3,16,1,15,sunny,100,10.65,3.85,14.5,5.17,6.98,0,STORE,-0.725,0,STORE,-0.725,0.0
51,16,3,17,1,16,sunny,100,7.76,2.34,10.1,5.45,7.3,0,STORE,-0.505,0,STORE,-0.505,0.0
51,16,3,18,1,17,sunny,100,4.21,5.91,10.12,11.74,6.31,2,SELL,1.1881,2,SELL,1.1881,0.0
51,16,3,19,1,18,sunny,93.69,0.04,5.18,5.22,11.8,12.82,2,SELL,0.616,2,SELL,0.616,0.0
51,16,3,20,1,19,sunny,80.87,0.18,5.91,6.09,12.01,11.55,2,SELL,0.7314,2,SELL,0.7314,0.0
51,16,3,21,1,20,sunny,69.32,0.45,2.29,2.74,12.32,12.82,2,SELL,0.3576,2,SELL,0.3576,0.0
51,16,3,22,1,21,sunny,56.5,0.37,2.26,2.63,6.96,11.08,1,DISTRIBUTE,-2.515,1,DISTRIBUTE,-2.515,0.0
51,16,3,23,1,22,sunny,56.5,0.06,4.07,4.13,6.63,7.5,1,DISTRIBUTE,-0.991,1,DISTRIBUTE,-0.991,0.0
51,16,3,24,1,23,sunny,56.5,0.47,2.05,2.52,6.7,6.78,1,DISTRIBUTE,-1.258,1,DISTRIBUTE,-1.258,0.0
51,16,3,25,2,0,sunny,56.5,0.03,2.34,2.37,3.21,3.28,1,DISTRIBUTE,-0.253,1,DISTRIBUTE,-0.253,0.0
51,16,3,26,2,1,sunny,56.5,0.24,4.58,4.82,3.07,4.17,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,27,2,2,sunny,61.32,0.45,4.7,5.15,2.68,3.66,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,28,2,3,sunny,66.47,0.32,5.12,5.44,2.65,4.64,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,29,2,4,sunny,71.91,0.27,5.91,6.18,3.22,4.23,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,30,2,5,sunny,78.09,0.4,3.46,3.86,2.59,3.03,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,31,2,6,sunny,81.95,0.39,3.94,4.33,5.6,7.15,1,DISTRIBUTE,-0.846,1,DISTRIBUTE,-0.846,0.0
51,16,3,32,2,7,sunny,81.95,4.12,5.04,9.16,5.73,12.8,1,DISTRIBUTE,-1.092,1,DISTRIBUTE,-1.092,0.0
51,16,3,33,2,8,sunny,81.95,7.61,4.76,12.37,5.88,12.91,1,DISTRIBUTE,-0.162,1,DISTRIBUTE,-0.162,0.0
51,16,3,34,2,9,sunny,81.95,10.65,5.73,16.38,6.43,12.16,0,STORE,-0.0,0,STORE,-0.0,0.0
51,16,3,35,2,10,sunny,98.33,13.44,3.35,16.79,4.94,6.76,0,STORE,-0.756,0,STORE,-0.756,0.0
51,16,3,36,2,11,sunny,100,14.8,5.59,20.39,5.11,7.22,0,STORE,-1.0195,0,STORE,-1.0195,0.0
51,16,3,37,2,12,sunny,100,15.46,2.3,17.76,4.97,6.64,0,STORE,-0.888,0,STORE,-0.888,0.0
51,16,3,38,2,13,sunny,100,14.53,2.67,17.2,4.52,6.97,0,STORE,-0.86,0,STORE,-0.86,0.0
51,16,3,39,2,14,sunny,100,13.34,5.12,18.46,4.74,7.24,0,STORE,-0.923,0,STORE,-0.923,0.0
51,16,3,40,2,15,sunny,100,11.04,2.53,13.57,5.19,6.69,0,STORE,-0.6785,0,STORE,-0.6785,0.0
51,16,3,41,2,16,sunny,100,7.94,4.36,12.3,4.91,6.78,0,STORE,-0.615,0,STORE,-0.615,0.0
51,16,3,42,2,17,sunny,100,4.09,4.82,8.91,11.6,6.15,2,SELL,1.0336,2,SELL,1.0336,0.0
51,16,3,43,2,18,sunny,93.85,0.4,4.98,5.38,11.9,11.3,2,SELL,0.6402,2,SELL,0.6402,0.0
51,16,3,44,2,19,sunny,82.55,0.47,3.39,3.86,11.75,12.01,2,SELL,0.4536,2,SELL,0.4536,0.0
51,16,3,45,2,20,sunny,70.54,0.31,2.66,2.97,11.66,11.51,2,SELL,0.3663,2,SELL,0.3663,0.0
51,16,3,46,2,21,sunny,59.03,0.43,2.59,3.02,6.73,12.67,1,DISTRIBUTE,-2.875,1,DISTRIBUTE,-2.875,0.0
51,16,3,47,2,22,sunny,59.03,0.45,5.25,5.7,6.69,6.21,1,DISTRIBUTE,-0.133,1,DISTRIBUTE,-0.133,0.0
51,16,3,48,2,23,sunny,59.03,0.1,5.53,5.63,6.61,7.43,1,DISTRIBUTE,-0.52,1,DISTRIBUTE,-0.52,0.0
51,16,3,49,3,0,cloudy,59.03,0.25,6.78,7.03,2.62,3.22,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,50,3,1,cloudy,66.06,0.29,6.7,6.99,3.36,4.92,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,51,3,2,cloudy,73.05,0.08,7.67,7.75,2.82,3.48,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,52,3,3,cloudy,80.8,0.39,4.02,4.41,3.42,3.88,0,STORE,-0.0,0,STORE,-0.0,0.0
51,16,3,53,3,4,cloudy,85.21,0.19,7.62,7.81,3.38,3.32,0,STORE,-0.0,0,STORE,-0.0,0.0
51,16,3,54,3,5,cloudy,93.02,0.31,4.64,4.95,2.59,4.62,0,STORE,-0.0,0,STORE,-0.0,0.0
51,16,3,55,3,6,cloudy,97.97,0.33,6.01,6.34,6.01,6.18,0,STORE,-0.2155,0,STORE,-0.2155,0.0
51,16,3,56,3,7,cloudy,100,1.45,4.27,5.72,6.04,12.77,1,DISTRIBUTE,-2.115,1,DISTRIBUTE,-2.115,0.0
51,16,3,57,3,8,cloudy,100,2.52,6.43,8.95,6.27,12.8,1,DISTRIBUTE,-1.155,1,DISTRIBUTE,-1.155,0.0
51,16,3,58,3,9,cloudy,100,3.37,5.09,8.46,5.86,12.22,1,DISTRIBUTE,-1.128,1,DISTRIBUTE,-1.128,0.0
51,16,3,59,3,10,cloudy,100,3.96,7.85,11.81,4.62,6.74,0,STORE,-0.5905,0,STORE,-0.5905,0.0
51,16,3,60,3,11,cloudy,100,4.76,6.79,11.55,4.77,7.95,0,STORE,-0.5775,0,STORE,-0.5775,0.0
51,16,3,61,3,12,cloudy,100,4.56,6.24,10.8,5.34,7.68,0,STORE,-0.54,0,STORE,-0.54,0.0
51,16,3,62,3,13,cloudy,100,4.55,4.98,9.53,5.01,7.37,0,STORE,-0.4765,0,STORE,-0.4765,0.0
51,16,3,63,3,14,cloudy,100,4.18,5.13,9.31,4.6,6.35,0,STORE,-0.4655,0,STORE,-0.4655,0.0
51,16,3,64,3,15,cloudy,100,3.38,6.92,10.3,4.64,7.16,0,STORE,-0.515,0,STORE,-0.515,0.0
51,16,3,65,3,16,cloudy,100,2.74,7.27,10.01,4.87,7.39,0,STORE,-0.5005,0,STORE,-0.5005,0.0
51,16,3,66,3,17,cloudy,100,1.65,7.54,9.19,12.08,7.57,2,SELL,1.1102,2,SELL,1.1102,0.0
51,16,3,67,3,18,cloudy,92.43,0.32,6.2,6.52,11.86,11.47,2,SELL,0.7733,0,STORE,-0.0,-0.7733
51,16,3,68,3,19,cloudy,98.95,0.47,4.44,4.91,12.2,12.08,2,SELL,0.599,2,SELL,0.599,0.0
51,16,3,69,3,20,cloudy,86.87,0.06,5.09,5.15,11.94,12.53,2,SELL,0.6149,0,STORE,-0.0,-0.6149
51,16,3,70,3,21,cloudy,92.02,0.0,5.96,5.96,7.1,12.5,1,DISTRIBUTE,-1.962,0,STORE,-0.0,1.962
51,16,3,71,3,22,cloudy,97.98,0.02,7.78,7.8,6.85,6.67,0,STORE,-0.289,0,STORE,-0.289,0.0
51,16,3,72,3,23,cloudy,100,0.47,5.53,6.0,7.46,7.39,1,DISTRIBUTE,-0.417,1,DISTRIBUTE,-0.417,0.0
51,16,3,73,4,0,stormy,100,0.0,8.81,8.81,2.72,3.5,1,DISTRIBUTE,-0.1062,1,DISTRIBUTE,-0.1062,0.0
51,16,3,74,4,1,stormy,100,0.0,8.06,8.06,2.72,3.77,1,DISTRIBUTE,-0.0858,1,DISTRIBUTE,-0.0858,0.0
51,16,3,75,4,2,stormy,100,0.0,8.28,8.28,2.72,3.27,1,DISTRIBUTE,-0.1002,1,DISTRIBUTE,-0.1002,0.0
51,16,3,76,4,3,stormy,100,0.0,8.24,8.24,2.92,3.26,1,DISTRIBUTE,-0.0996,1,DISTRIBUTE,-0.0996,0.0
51,16,3,77,4,4,stormy,100,0.0,9.99,9.99,3.49,4.04,1,DISTRIBUTE,-0.119,1,DISTRIBUTE,-0.119,0.0
51,16,3,78,4,5,stormy,100,0.0,13.42,13.42,3.29,4.8,1,DISTRIBUTE,-0.1724,1,DISTRIBUTE,-0.1724,0.0
51,16,3,79,4,6,stormy,100,0.0,9.85,9.85,5.77,7.09,1,DISTRIBUTE,-0.0552,1,DISTRIBUTE,-0.0552,0.0
51,16,3,80,4,7,stormy,100,0.0,13.77,13.77,6.41,12.88,1,DISTRIBUTE,-0.0178,1,DISTRIBUTE,-0.0178,0.0
51,16,3,81,4,8,stormy,100,0.0,11.25,11.25,5.78,12.68,1,DISTRIBUTE,-0.429,1,DISTRIBUTE,-0.429,0.0
51,16,3,82,4,9,stormy,100,0.0,13.38,13.38,5.7,11.38,1,DISTRIBUTE,-0.04,1,DISTRIBUTE,-0.04,0.0
51,16,3,83,4,10,stormy,100,0.0,10.41,10.41,5.06,7.63,1,DISTRIBUTE,-0.0556,1,DISTRIBUTE,-0.0556,0.0
51,16,3,84,4,11,stormy,100,0.0,13.05,13.05,5.04,6.82,1,DISTRIBUTE,-0.1246,1,DISTRIBUTE,-0.1246,0.0
51,16,3,85,4,12,stormy,100,0.0,8.85,8.85,5.06,7.82,1,DISTRIBUTE,-0.0206,1,DISTRIBUTE,-0.0206,0.0
51,16,3,86,4,13,stormy,100,0.0,11.9,11.9,4.98,7.44,1,DISTRIBUTE,-0.0892,1,DISTRIBUTE,-0.0892,0.0
51,16,3,87,4,14,stormy,100,0.0,11.44,11.44,5.37,7.39,1,DISTRIBUTE,-0.081,1,DISTRIBUTE,-0.081,0.0
51,16,3,88,4,15,stormy,100,0.0,11.74,11.74,4.74,6.05,1,DISTRIBUTE,-0.1138,1,DISTRIBUTE,-0.1138,0.0
51,16,3,89,4,16,stormy,100,0.0,10.29,10.29,5.49,7.85,1,DISTRIBUTE,-0.0488,1,DISTRIBUTE,-0.0488,0.0
51,16,3,90,4,17,stormy,100,0.0,13.38,13.38,12.24,6.9,2,SELL,1.6377,1,DISTRIBUTE,-0.1296,-1.7673
51,16,3,91,4,18,stormy,100,0.0,10.03,10.03,11.98,12.91,2,SELL,1.2016,1,DISTRIBUTE,-0.864,-2.0656
51,16,3,92,4,19,stormy,100,0.0,13.92,13.92,12.08,11.01,2,SELL,1.6815,1,DISTRIBUTE,-0.0582,-1.7397
51,16,3,93,4,20,stormy,100,0.0,13.59,13.59,11.68,12.18,2,SELL,1.5873,1,DISTRIBUTE,-0.0282,-1.6155
51,16,3,94,4,21,stormy,100,0.0,9.82,9.82,7.09,11.28,1,DISTRIBUTE,-0.438,1,DISTRIBUTE,-0.438,0.0
51,16,3,95,4,22,stormy,100,0.0,13.74,13.74,7.41,6.0,1,DISTRIBUTE,-0.1548,1,DISTRIBUTE,-0.1548,0.0
51,16,3,96,4,23,stormy,100,0.0,9.86,9.86,7.36,6.74,1,DISTRIBUTE,-0.0624,1,DISTRIBUTE,-0.0624,0.0
51,16,3,97,5,0,stormy,100,0.0,11.97,11.97,3.3,3.88,1,DISTRIBUTE,-0.1618,1,DISTRIBUTE,-0.1618,0.0
51,16,3,98,5,1,stormy,100,0.0,9.09,9.09,2.55,4.09,1,DISTRIBUTE,-0.1,1,DISTRIBUTE,-0.1,0.0
51,16,3,99,5,2,stormy,100,0.0,13.53,13.53,3.29,4.94,1,DISTRIBUTE,-0.1718,1,DISTRIBUTE,-0.1718,0.0
51,16,3,100,5,3,stormy,100,0.0,8.52,8.52,2.7,3.06,1,DISTRIBUTE,-0.1092,1,DISTRIBUTE,-0.1092,0.0
51,16,3,101,5,4,stormy,100,0.0,8.75,8.75,3.45,3.62,1,DISTRIBUTE,-0.1026,1,DISTRIBUTE,-0.1026,0.0
51,16,3,102,5,5,stormy,100,0.0,12.69,12.69,3.49,4.48,1,DISTRIBUTE,-0.1642,1,DISTRIBUTE,-0.1642,0.0
51,16,3,103,5,6,stormy,100,0.0,10.15,10.15,5.93,6.33,1,DISTRIBUTE,-0.0764,1,DISTRIBUTE,-0.0764,0.0
51,16,3,104,5,7,stormy,100,0.0,11.01,11.01,5.56,12.05,1,DISTRIBUTE,-0.312,1,DISTRIBUTE,-0.312,0.0
51,16,3,105,5,8,stormy,100,0.0,9.58,9.58,6.04,12.03,1,DISTRIBUTE,-0.735,1,DISTRIBUTE,-0.735,0.0
51,16,3,106,5,9,stormy,100,0.0,9.46,9.46,5.87,12.85,1,DISTRIBUTE,-1.017,1,DISTRIBUTE,-1.017,0.0
51,16,3,107,5,10,stormy,100,0.0,11.76,11.76,5.28,7.16,1,DISTRIBUTE,-0.092,1,DISTRIBUTE,-0.092,0.0
51,16,3,108,5,11,stormy,100,0.0,12.09,12.09,4.55,7.41,1,DISTRIBUTE,-0.0936,1,DISTRIBUTE,-0.0936,0.0
51,16,3,109,5,12,stormy,100,0.0,13.74,13.74,4.77,6.01,1,DISTRIBUTE,-0.1546,1,DISTRIBUTE,-0.1546,0.0
51,16,3,110,5,13,stormy,100,0.0,10.28,10.28,4.98,7.27,1,DISTRIBUTE,-0.0602,1,DISTRIBUTE,-0.0602,0.0
51,16,3,111,5,14,stormy,100,0.0,12.92,12.92,4.94,7.36,1,DISTRIBUTE,-0.1112,1,DISTRIBUTE,-0.1112,0.0
51,16,3,112,5,15,stormy,100,0.0,13.41,13.41,5.17,7.65,1,DISTRIBUTE,-0.1152,1,DISTRIBUTE,-0.1152,0.0
51,16,3,113,5,16,stormy,100,0.0,11.15,11.15,5.5,6.69,1,DISTRIBUTE,-0.0892,1,DISTRIBUTE,-0.0892,0.0
51,16,3,114,5,17,stormy,100,0.0,13.36,13.36,11.8,7.46,2,SELL,1.5765,1,DISTRIBUTE,-0.118,-1.6945
51,16,3,115,5,18,stormy,100,0.0,13.36,13.36,11.98,11.14,2,SELL,1.6005,1,DISTRIBUTE,-0.0444,-1.6449
51,16,3,116,5,19,stormy,100,0.0,11.57,11.57,11.88,11.32,2,SELL,1.3745,1,DISTRIBUTE,-0.005,-1.3795
51,16,3,117,5,20,stormy,100,0.0,12.9,12.9,12.13,12.53,2,SELL,1.5648,1,DISTRIBUTE,-0.0074,-1.5722
51,16,3,118,5,21,stormy,100,0.0,12.02,12.02,6.77,12.99,1,DISTRIBUTE,-0.291,1,DISTRIBUTE,-0.291,0.0
51,16,3,119,5,22,stormy,100,0.0,11.12,11.12,6.51,7.71,1,DISTRIBUTE,-0.0682,1,DISTRIBUTE,-0.0682,0.0
51,16,3,120,5,23,stormy,100,0.0,11.11,11.11,7.04,6.63,1,DISTRIBUTE,-0.0896,1,DISTRIBUTE,-0.0896,0.0
51,16,3,121,6,0,sunny,100,0.08,3.93,4.01,7.02,4.19,1,DISTRIBUTE,-0.054,1,DISTRIBUTE,-0.054,0.0
51,16,3,122,6,1,sunny,100,0.13,5.04,5.17,7.08,3.16,0,STORE,-0.2585,0,STORE,-0.2585,0.0
51,16,3,123,6,2,sunny,100,0.0,4.53,4.53,7.97,3.21,0,STORE,-0.2265,0,STORE,-0.2265,0.0
51,16,3,124,6,3,sunny,100,0.1,4.06,4.16,7.82,4.99,1,DISTRIBUTE,-0.249,1,DISTRIBUTE,-0.249,0.0
51,16,3,125,6,4,sunny,100,0.18,3.91,4.09,7.01,4.07,0,STORE,-0.2045,0,STORE,-0.2045,0.0
51,16,3,126,6,5,sunny,100,0.11,4.75,4.86,7.44,4.93,1,DISTRIBUTE,-0.021,1,DISTRIBUTE,-0.021,0.0
51,16,3,127,6,6,sunny,100,0.39,2.89,3.28,14.57,6.39,2,SELL,0.4779,2,SELL,0.4779,0.0
51,16,3,128,6,7,sunny,93.61,3.93,4.93,8.86,14.82,11.83,2,SELL,1.3131,2,SELL,1.3131,0.0
51,16,3,129,6,8,sunny,81.78,7.84,5.38,13.22,15.39,12.83,2,SELL,2.0346,2,SELL,2.0346,0.0
51,16,3,130,6,9,sunny,68.95,11.04,2.8,13.84,14.76,11.28,2,SELL,2.0628,2,SELL,2.0628,0.0
51,16,3,131,6,10,sunny,57.67,13.44,5.95,19.39,12.74,7.65,2,SELL,2.4903,2,SELL,2.4903,0.0
51,16,3,132,6,11,sunny,50.02,14.98,3.05,18.03,12.08,6.21,2,SELL,2.198,2,SELL,2.198,0.0
51,16,3,133,6,12,sunny,43.81,15.07,2.46,17.53,12.54,6.06,2,SELL,2.2183,2,SELL,2.2183,0.0
51,16,3,134,6,13,sunny,37.75,14.7,3.01,17.71,12.06,7.69,2,SELL,2.1558,2,SELL,2.1558,0.0
51,16,3,135,6,14,sunny,30.06,13.31,4.59,17.9,12.95,6.78,2,SELL,2.338,2,SELL,2.338,0.0
51,16,3,136,6,15,sunny,23.28,10.68,3.54,14.22,12.41,7.18,2,SELL,1.7647,2,SELL,1.7647,0.0
51,16,3,137,6,16,sunny,16.1,7.51,2.8,10.31,12.8,7.87,2,SELL,1.3197,2,SELL,1.3197,0.0
51,16,3,138,6,17,sunny,8.23,4.03,4.19,8.22,30.17,7.74,2,SELL,2.48,2,SELL,2.48,0.0
51,16,3,139,6,18,sunny,0.49,0.17,2.02,2.19,29.54,12.9,2,SELL,-5.5581,2,SELL,-5.5581,0.0
51,16,3,140,6,19,sunny,0,0.43,4.79,5.22,29.71,11.02,2,SELL,-3.9591,2,SELL,-3.9591,0.0
51,16,3,141,6,20,sunny,0,0.48,5.61,6.09,30.32,11.14,2,SELL,-3.7235,2,SELL,-3.7235,0.0
51,16,3,142,6,21,sunny,0,0.27,2.71,2.98,17.52,11.68,2,SELL,-5.3179,2,SELL,-5.3179,0.0
51,16,3,143,6,22,sunny,0,0.08,2.89,2.97,17.42,6.37,2,SELL,-2.6676,2,SELL,-2.6676,0.0
51,16,3,144,6,23,sunny,0,0.29,4.95,5.24,17.29,7.5,2,SELL,-2.844,2,SELL,-2.844,0.0
51,16,3,145,7,0,sunny,0,0.09,2.71,2.8,2.94,4.94,1,DISTRIBUTE,-0.642,1,DISTRIBUTE,-0.642,0.0
51,16,3,146,7,1,sunny,0,0.38,4.16,4.54,2.53,3.1,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
51,16,3,147,7,2,sunny,4.54,0.26,2.14,2.4,2.89,3.61,1,DISTRIBUTE,-0.363,1,DISTRIBUTE,-0.363,0.0
51,16,3,148,7,3,sunny,4.54,0.03,2.03,2.06,2.91,4.74,1,DISTRIBUTE,-0.804,1,DISTRIBUTE,-0.804,0.0
51,16,3,149,7,4,sunny,4.54,0.42,2.59,3.01,2.75,4.57,1,DISTRIBUTE,-0.468,1,DISTRIBUTE,-0.468,0.0
51,16,3,150,7,5,sunny,4.54,0.15,3.89,4.04,2.82,3.19,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
51,16,3,151,7,6,sunny,8.58,0.25,3.42,3.67,6.36,7.75,1,DISTRIBUTE,-1.224,1,DISTRIBUTE,-1.224,0.0
51,16,3,152,7,7,sunny,8.58,4.25,3.66,7.91,5.9,12.53,1,DISTRIBUTE,-1.386,1,DISTRIBUTE,-1.386,0.0
51,16,3,153,7,8,sunny,8.58,7.82,4.5,12.32,5.79,12.05,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
51,16,3,154,7,9,sunny,20.9,10.96,5.01,15.97,6.13,11.2,0,STORE,-0.0,0,STORE,-0.0,0.0
51,16,3,155,7,10,sunny,36.87,13.17,3.71,16.88,5.2,7.38,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,156,7,11,sunny,53.75,14.84,2.79,17.63,4.62,7.67,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,157,7,12,sunny,71.38,15.22,5.34,20.56,4.79,6.01,0,STORE,0.02,0,STORE,0.02,0.0
51,16,3,158,7,13,sunny,91.94,14.72,3.45,18.17,4.64,7.92,0,STORE,-0.5055,0,STORE,-0.5055,0.0
51,16,3,159,7,14,sunny,100,13.23,3.64,16.87,4.95,7.09,0,STORE,-0.8435,0,STORE,-0.8435,0.0
51,16,3,160,7,15,sunny,100,10.97,5.55,16.52,5.06,7.58,0,STORE,-0.826,0,STORE,-0.826,0.0
51,16,3,161,7,16,sunny,100,7.76,2.31,10.07,5.04,6.23,0,STORE,-0.5035,0,STORE,-0.5035,0.0
51,16,3,162,7,17,sunny,100,4.14,5.69,9.83,11.85,6.93,2,SELL,1.1649,2,SELL,1.1649,0.0
51,16,3,163,7,18,sunny,93.07,0.33,2.1,2.43,12.03,11.95,2,SELL,0.2923,2,SELL,0.2923,0.0
51,16,3,164,7,19,sunny,81.12,0.19,5.73,5.92,11.99,11.26,2,SELL,0.7098,2,SELL,0.7098,0.0
51,16,3,165,7,20,sunny,69.86,0.12,3.5,3.62,12.02,11.32,2,SELL,0.4551,2,SELL,0.4551,0.0
51,16,3,166,7,21,sunny,58.54,0.16,2.87,3.03,7.08,12.06,1,DISTRIBUTE,-2.689,1,DISTRIBUTE,-2.689,0.0
51,16,3,167,7,22,sunny,58.54,0.3,2.34,2.64,7.3,6.05,1,DISTRIBUTE,-1.003,1,DISTRIBUTE,-1.003,0.0
51,16,3,168,7,23,sunny,58.54,0.33,4.97,5.3,7.14,7.95,1,DISTRIBUTE,-0.775,1,DISTRIBUTE,-0.775,0.0
52,17,1,1,1,0,cloudy,50.0,0.19,5.91,6.1,2.66,3.21,0,STORE,0.02,0,STORE,0.02,0.0
53,17,2,1,1,0,cloudy,50.0,0.1,4.7,4.8,2.9,3.26,0,STORE,0.02,0,STORE,0.02,0.0
53,17,2,2,1,1,sunny,54.8,0.4,5.83,6.23,2.83,4.21,0,STORE,0.02,0,STORE,0.02,0.0
